Verketten;Laenge;2_a_Leistung 2 (hyd) [kW];Normleistung;Preis;Typ;Breite;Hoehe;H_Lam;2_a_Leistung 1 (hyd) [kW];2_a_Temperatur 1 [C];2_a_Temperatur 2 [C];2_a_Temperatur 3 [C];Nenndruck bar Extra (%);Nenndruck PN (bar);Exponential;Gewicht leer (kg);3_a_Fabrikat;Modelle;3_c_Farbe 1;Farbe Extra;Ausfuehrung;3_c_Material 1;Zubehoer;Zubehoeranzahl;Zubehoereinzelpreis;Zubehoer_Total_Preis;Total_Preis;N(mm)/1m;A(m2);A(m2)/1m;V(dm3);V(dm3)/1m;M(kg);M(kg)/1m;S_k(%)/1m;q_ms_(kg/h)/1m;Waermeleistung_50K/1m;Charleston_Typ;Stueck;Einzelpreis;Watt_pro_element;Horizontal_Vertikal;Main Typ;Preis mit AB;Nennbauhoehe;Grundpreis
NHLLH77/21780;2600;4.469;4469.00;3170;NHLLH77/21;92;780;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
ZRV323210;3800;;4469.00;2199;ZRV323;134;210;0;;;;;;;;;Zehnder;;;;Konvektor;;;;;;;;;;;;;;;;;;;;;;;;;
N71250-402500;1125;4.472;4472.00;2698.49;N71250-40;99;2500;0;;;;;;;;;Prolux;;;28;Flachrohrradiator;;;;;;;;;;;;;;;;;;;;;;;;;
NHL77/28780;4200;4.473;4473.00;2289;NHL77/28;60;780;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH63/28638;3800;4.473;4473.00;3437;NHLH63/28;53;638;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL84/21851;2200;4.473;4473.00;3191;NHLLHL84/21;128;851;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH56/35567;4000;4.476;4476.00;3319;NHLH56/35;53;567;330;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL35/07354;4800;4.478;4478.00;2877;NHLLHL35/07;128;354;55;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;2877;314.00;14.06;2.93;21.26;4.43;110.98;23.12;19;80;933;;;;;;NHLLHL;;;
NHL84/49851;3600;4.478;4478.00;2279;NHL84/49;60;851;471;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH70/42709;3400;4.478;4478.00;3495;NHLH70/42;53;709;400;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHL77/49780;3800;4.48;4480.00;2239;NHL77/49;60;780;471;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH63/14638;4000;4.48;4480.00;3490;NHLH63/14;53;638;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH84/21851;3200;4.48;4480.00;3739;NHLH84/21;53;851;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
"NHLLH42/07425";4600;4.48;4480.00;3020;"NHLLH42/07";92;425;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL49/35496;2600;4.482;4482.00;2657;NHLLHL49/35;128;496;330;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH77/49780;3200;4.483;4483.00;3627;NHLH77/49;53;780;471;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHL77/21780;4400;4.484;4484.00;2328;NHL77/21;60;780;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH70/07709;3800;4.484;4484.00;3602;NHLH70/07;53;709;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH63/49638;3600;4.486;4486.00;3415;NHLH63/49;53;638;471;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH98/35993;2800;4.486;4486.00;3907;NHLH98/35;53;993;330;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH77/21780;3400;4.488;4488.00;3648;NHLH77/21;53;780;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH77/35780;2400;4.488;4488.00;3105;NHLLH77/35;92;780;330;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL63/42638;2200;4.49;4490.00;2832;NHLLHL63/42;128;638;400;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHH56571;4800;4.493;4493.00;3085;NHH56;53;571;0;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH70/21709;3600;4.493;4493.00;3534;NHLH70/21;53;709;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL28/21283;4000;4.496;4496.00;2473;NHLLHL28/21;128;283;195;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;2473;243.00;22.28;5.57;14.16;3.54;105.12;26.28;13;97;1124;;;;;;NHLLHL;;;
NHLLHL77/42780;2000;4.496;4496.00;3020;NHLLHL77/42;128;780;400;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL70/07709;3000;4.497;4497.00;3271;NHLLHL70/07;128;709;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
ZRV542140;2800;;4497.00;2900;ZRV542;256;140;0;;;;;;;;;Zehnder;;;;Konvektor;;;;;;;;;;;;;;;;;;;;;;;;;
31801800;1170;4.498;4498.00;3000.66;3180;105;1800;0;;;;;;;;;Prolux;;;26;Gliederheizkoerper;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH35/35354;3600;4.5;4500.00;2561;NHLLH35/35;92;354;330;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;2561;314.00;22.97;6.38;15.95;4.43;111.67;31.02;12.00;107.00;1250.00;;;;;;NHLLH;;;
NHLH56/14567;4400;4.501;4501.00;3438;NHLH56/14;53;567;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH84/14851;2600;4.501;4501.00;3322;NHLLH84/14;92;851;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH49/49496;4200;4.502;4502.00;3229;NHLH49/49;53;496;471;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH63/14638;3200;4.502;4502.00;3122;NHLLH63/14;92;638;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH56/56567;3800;4.503;4503.00;3314;NHLH56/56;53;567;541;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHL56/56570;4400;4.506;4506.00;2096;NHL56/56;62;570;541;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL70/35709;2200;4.506;4506.00;2952;NHLLHL70/35;128;709;330;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH98/42993;2800;4.508;4508.00;3939;NHLH98/42;53;993;400;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH63/21638;3000;4.509;4509.00;3046;NHLLH63/21;92;638;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH70/07709;3200;4.509;4509.00;3298;NHLLH70/07;92;709;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH49/14496;3800;4.511;4511.00;2983;NHLLH49/14;92;496;125;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;2983;456.00;15.85;4.17;23.56;6.20;121.68;32.02;17.00;102.00;1187.00;;;;;;NHLLH;;;
NHLLH49/14496;3800;4.511;4511.00;2983;NHLLH49/14;92;496;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH63/42638;2600;4.511;4511.00;2925;NHLLH63/42;92;638;400;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL35/35354;3000;4.512;4512.00;2456;NHLLHL35/35;128;354;330;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;2456;314.00;26.31;8.77;13.29;4.43;110.67;36.89;11;129;1504;;;;;;NHLLHL;;;
NHLH42/35425;4800;4.512;4512.00;3142;NHLH42/35;53;425;330;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH91/28922;3000;4.512;4512.00;3838;NHLH91/28;53;922;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH56/07567;4600;4.513;4513.00;3513;NHLH56/07;53;567;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NH98993;4400;4.514;4514.00;2199;NH98;45;993;0;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/07567;3800;4.514;4514.00;3183;NHLLH56/07;92;567;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH70/21709;2800;4.514;4514.00;3120;NHLLH70/21;92;709;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL84/35851;2000;4.516;4516.00;3134;NHLLHL84/35;128;851;330;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
THN22317;4200;4.517;4517.00;2755.19;THN22;102;317;320;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHL70/42709;4200;4.519;4519.00;2230;NHL70/42;60;709;400;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/14425;4200;4.519;4519.00;2911;NHLLH42/14;92;425;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL42/35425;2800;4.519;4519.00;2569;NHLLHL42/35;128;425;330;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL77/28780;2200;4.521;4521.00;3071;NHLLHL77/28;128;780;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHL56/49569;4600;4.522;4522.00;2124;NHL56/49;61;569;471;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/28770;4200;4.523;4523.00;2549.68;WL77/28;61;770;260;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
ZRV54170;4400;;4523.00;2091;ZRV541;256;70;0;;;;;;;;;Zehnder;;;;Konvektor;;;;;;;;;;;;;;;;;;;;;;;;;
NHH77780;3600;4.525;4525.00;3319;NHH77;53;780;0;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL77/56780;1900;4.526;4526.00;3049;NHLLHL77/56;128;780;541;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHL84/28851;4000;4.528;4528.00;2348;NHL84/28;60;851;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH49/35496;4400;4.528;4528.00;3255;NHLH49/35;53;496;330;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH63/07638;4200;4.528;4528.00;3583;NHLH63/07;53;638;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH77/56780;3200;4.528;4528.00;3663;NHLH77/56;53;780;471;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHL56/42568;4800;4.531;4531.00;2147;NHL56/42;60;568;400;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/14770;4600;4.531;4531.00;2577.37;WL77/14;61;770;120;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL35/14354;4200;4.532;4532.00;2743;NHLLHL35/14;128;354;125;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;2743;314.00;18.56;4.42;18.61;4.43;111.89;26.64;16;93;1079;;;;;;NHLLHL;;;
NHLH70/49709;3400;4.532;4532.00;3533;NHLH70/49;53;709;471;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
"NHLLHL42/21425";3400;4.532;4532.00;2733;"NHLLHL42/21";128;425;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH98/49993;2800;4.533;4533.00;3971;NHLH98/49;53;993;471;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
"NHLLHL42/14425";3800;4.533;4533.00;2840;"NHLLHL42/14";128;425;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL84/14851;2400;4.534;4534.00;3303;NHLLHL84/14;128;851;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH49/07496;4200;4.536;4536.00;3127;NHLLH49/07;92;496;55;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;3127;456.00;13.36;3.18;26.04;6.20;124.74;29.70;19.00;93.00;1080.00;;;;;;NHLLH;;;
NHLLH70/49709;2400;4.538;4538.00;3016;NHLLH70/49;92;709;471;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH56/28567;4200;4.54;4540.00;3406;NHLH56/28;53;567;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/28425;3600;4.547;4547.00;2753;NHLLH42/28;92;425;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH77/14780;2800;4.547;4547.00;3280;NHLLH77/14;92;780;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
ZRV432140;3600;;4547.00;2558;ZRV432;195;140;0;;;;;;;;;Zehnder;;;;Konvektor;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH70/14709;3000;4.548;4548.00;3214;NHLLH70/14;92;709;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH49/28496;4600;4.549;4549.00;3325;NHLH49/28;53;496;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHL84/14851;4400;4.55;4550.00;2438;NHL84/14;60;851;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/56567;2600;4.55;4550.00;2832;NHLLH56/56;92;567;541;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
ZRV324280;3200;;4550.00;2422;ZRV324;134;280;0;;;;;;;;;Zehnder;;;;Konvektor;;;;;;;;;;;;;;;;;;;;;;;;;
THN23317;3600;4.553;4553.00;2849.89;THN23;137;317;320;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH63/56638;3600;4.554;4554.00;3456;NHLH63/56;53;638;541;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH77/07780;3600;4.554;4554.00;3734;NHLH77/07;53;780;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHL84/21851;4200;4.557;4557.00;2396;NHL84/21;60;851;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH98/07993;3000;4.557;4557.00;3981;NHLH98/07;53;993;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
"NHLLH42/42425";3200;4.557;4557.00;2667;"NHLLH42/42";92;425;400;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHL70/35709;4400;4.558;4558.00;2268;NHL70/35;60;709;330;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH98/56993;2800;4.558;4558.00;4003;NHLH98/56;53;993;541;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL56/07567;3600;4.558;4558.00;3171;NHLLHL56/07;128;567;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH56/42567;4000;4.56;4560.00;3364;NHLH56/42;53;567;400;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHL63/56638;4200;4.561;4561.00;2172;NHL63/56;60;638;541;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL21/21212;4400;4.563;4563.00;2327;NHLLHL21/21;128;212;195;2817.647173;60;50;21;13;4.6;1.25;22.31;Zehnder;Nova;Kat_1;18;Heizwand;Stahl;Wandkonsole_CVD_0_RAL9016;4;4.25;17;2762.86;172.00;23.01;5.23;11.66;2.65;98.16;22.31;12;89;1037;;;;;;NHLLHL;;;
NHLH84/28851;3200;4.563;4563.00;3775;NHLH84/28;53;851;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
THN22397;4800;4.563;4563.00;2774.44;THN22;102;397;80;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHL70/21709;4800;4.565;4565.00;2329;NHL70/21;60;709;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHL77/42780;4000;4.568;4568.00;2291;NHL77/42;60;780;400;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH70/56709;3400;4.57;4570.00;3572;NHLH70/56;53;709;541;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH84/28851;2400;4.57;4570.00;3249;NHLLH84/28;92;851;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL56/14567;3200;4.57;4570.00;3020;NHLLHL56/14;128;567;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/42567;2800;4.572;4572.00;2864;NHLLH56/42;92;567;400;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHH63638;4400;4.576;4576.00;3191;NHH63;53;638;0;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
M51001000;1670;4.576;4576.00;3515.2;M5100;185;1000;0;;;;;;;;;Prolux;;;26;Gliederheizkoerper;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH91/35922;3000;4.578;4578.00;3872;NHLH91/35;53;922;330;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH84/49851;2200;4.58;4580.00;3208;NHLLH84/49;92;851;471;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/42770;4000;4.58;4580.00;2538.45;WL77/42;61;770;400;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHL70/28709;4600;4.582;4582.00;2301;NHL70/28;60;709;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL70/56709;2000;4.582;4582.00;2975;NHLLHL70/56;128;709;541;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH77/28780;3400;4.583;4583.00;3687;NHLH77/28;53;780;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHH70709;4000;4.584;4584.00;3248;NHH70;53;709;0;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL49/49496;2400;4.584;4584.00;2676;NHLLHL49/49;128;496;471;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
"NHLLHL42/07425";4400;4.585;4585.00;3024;"NHLLHL42/07";128;425;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHL84/56851;3600;4.586;4586.00;2320;NHL84/56;60;851;541;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH49/42496;3000;4.587;4587.00;2778;NHLLH49/42;92;496;400;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;2778;456.00;24.15;8.05;18.60;6.20;123.42;41.14;13.00;131.00;1529.00;;;;;;NHLLH;;;
"NHLLH49/42496";3000;4.587;4587.00;2778;"NHLLH49/42";92;496;400;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77-2770;3400;4.587;4587.00;3507.92;W77-2;104;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH91/07922;3200;4.589;4589.00;3924;NHLH91/07;53;922;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH63/35638;3800;4.59;4590.00;3480;NHLH63/35;53;638;330;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH70/28709;3600;4.59;4590.00;3574;NHLH70/28;53;709;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH84/07851;3400;4.59;4590.00;3841;NHLH84/07;53;851;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH28/21283;4800;4.594;4594.00;2643;NHLLH28/21;92;283;195;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;2643;243.00;19.87;4.14;16.99;3.54;109.06;22.72;13.00;82.00;957.00;;;;;;NHLLH;;;
NH91922;4800;4.594;4594.00;2187;NH91;45;922;0;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHL70/56709;4000;4.596;4596.00;2234;NHL70/56;60;709;541;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH63/21638;4000;4.596;4596.00;3536;NHLH63/21;53;638;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHL84/42851;3800;4.598;4598.00;2339;NHL84/42;60;851;400;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
"NHLH49/21496";4800;4.598;4598.00;3390;"NHLH49/21";53;496;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH70/35709;2600;4.599;4599.00;3077;NHLLH70/35;92;709;330;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL84/49851;1900;4.6;4600.00;3160;NHLLHL84/49;128;851;471;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHL77/56780;3800;4.606;4606.00;2283;NHL77/56;60;780;541;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH91/42922;3000;4.608;4608.00;3906;NHLH91/42;53;922;400;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
M41001000;2060;4.608;4608.00;3935.04;M4100;145;1000;0;;;;;;;;;Prolux;;;32;Gliederheizkoerper;;;;;;;;;;;;;;;;;;;;;;;;;
"NHLLH42/35425";3400;4.61;4610.00;2715;"NHLLH42/35";92;425;330;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHL63/49638;4400;4.611;4611.00;2207;NHL63/49;60;638;471;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH49/21496;3600;4.612;4612.00;2945;NHLLH49/21;92;496;195;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;2945;456.00;18.58;5.16;22.32;6.20;123.62;34.34;16.00;110.00;1281.00;;;;;;NHLLH;;;
NHLLHL28/28283;3600;4.612;4612.00;2409;NHLLHL28/28;128;283;265;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;2409;243.00;25.38;7.05;12.74;3.54;107.14;29.76;11;110;1281;;;;;;NHLLHL;;;
"NHLLH49/21496";3600;4.612;4612.00;2945;"NHLLH49/21";92;496;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL49/07496;4000;4.612;4612.00;3123;NHLLHL49/07;128;496;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH42/42425;4800;4.618;4618.00;3196;NHLH42/42;53;425;400;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
THN23237;4400;4.619;4619.00;2820.83;THN23;137;237;240;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH98/14993;3000;4.62;4620.00;4015;NHLH98/14;53;993;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
 N72300-403000;605;4.62;4620.00;3395.06; N72300-40;166;3000;0;;;;;;;;;Prolux;;;15;Flachrohrradiator;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH70/14709;3800;4.621;4621.00;3645;NHLH70/14;53;709;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL77/21780;2400;4.622;4622.00;3177;NHLLHL77/21;128;780;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL77/14780;2600;4.623;4623.00;3270;NHLLHL77/14;128;780;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH49/42496;4400;4.624;4624.00;3306;NHLH49/42;53;496;400;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
